sub,ses,acq,run,mean_fd,rmsd,coreg_dice,coreg_correlation,coreg_overlap,qei_cbf,qei_cbf_rho_ss,qei_cbf_di,percentage_negative_cbf,qei_cbf_score,qei_cbf_score_rho_ss,qei_cbf_score_di,percentage_negative_cbf_score,qei_cbf_scrub,qei_cbf_scrub_rho_ss,qei_cbf_scrub_di,percentage_negative_cbf_scrub,qei_cbf_basil,qei_cbf_basil_rho_ss,qei_cbf_basil_di,percentage_negative_cbf_basil,qei_cbf_basil_gm,qei_cbf_basil_gm_rho_ss,qei_cbf_basil_gm_di,percentage_negative_cbf_basil_gm,mean_gm_cbf,mean_wm_cbf,ratio_gm_wm_cbf,norm_dice,norm_correlation,norm_overlap
88760.0,1.0,VARIANTRepetitionTimeC0,n/a,0.4809364007483022,0.2191098167336808,0.7050774539533633,0.654658518688274,0.9614209475699678,0.8001493404117097,0.6878528526878233,5.33913862860932,0.0570694820944499,0.8000296677499464,0.6877883025586461,5.346601895419664,0.0570694820944499,0.8315815500747777,0.7134736978729636,4.42110022664625,0.0142673705236124,0.7974538875786953,0.6733399995144916,6.283212248289345,0.0,0.5873848421417985,0.4901348991288943,15.98122023467608,0.0,52.16769338319678,35.874946088239284,1.454153917190099,0.7125548997646703,0.6461715671974088,0.9603417571234736
88770.0,1.0,VARIANTRepetitionTimeC0,n/a,0.3830822169552642,0.2428387762507025,0.7164451878697766,0.6704023212202737,0.9650755236585162,0.8309220914649422,0.6640841806079065,3.122816937033145,0.0,0.83069172199231,0.6632078172610706,3.1026256158786625,0.0,0.8513443497259561,0.6860816937297513,2.4656562671496567,0.0,0.8115693497893913,0.6474910270877812,3.9168885725137033,0.0,0.6462917314544252,0.4957110194640462,9.594933875038071,0.0,32.96590023119144,31.7026251721847,1.0398476483302437,0.7047513244235026,0.6320468900611447,0.9360710651289008
88773.0,1.0,VARIANTRepetitionTimeC6NumVolumes68,n/a,0.4624643195160953,0.2520378122442236,0.7246528365140634,0.6790470476018171,0.969109904573873,0.7378706486699186,0.6233837596472875,7.757594358080648,0.0635930047694753,0.7396197766904935,0.624726601413622,7.665826220848483,0.0635930047694753,0.8123196524708449,0.6864233083810035,4.903003080300768,0.0158982511923688,0.7771398014546567,0.6439550392374379,6.675027488107807,0.0,0.5340447299848206,0.4512757853140179,19.13744921273691,0.0,52.61216200292679,35.07064613096012,1.500176580906536,0.728652299848247,0.6630973836525615,0.9477315128900948
89279.0,1.0,n/a,n/a,0.5571118129142352,0.3466113516293949,0.7622514701764211,0.7225820769396254,0.986271589033375,0.7273173354320285,0.6254841943336172,6.318522604379104,0.4549283909014321,0.7335060916780263,0.6274009448168657,6.15517684364549,0.3875315922493682,0.8088190038642864,0.6776085105426396,4.268030671665797,0.050547598989048,0.7697166166359586,0.6206568444911322,6.12442754683764,0.0,0.5578541580324404,0.4503757900356289,15.823223687411202,0.0,43.22000584911705,29.43865630202975,1.4681378594761847,0.7547186304372676,0.6951619138421922,0.9518402306648576
89377.0,1.0,n/a,n/a,0.3272347000281971,0.1653184986000666,0.7668952007835456,0.7242834047601678,0.9494083706150436,0.7817458087267142,0.6546284386691218,4.172866932928433,0.2106002106002106,0.7821414882447627,0.6554009640035215,4.065933888405176,0.2281502281502281,0.8159483431269742,0.688713380227651,3.293706333591964,0.1404001404001404,0.7908740455212331,0.6373621745716249,5.151293283192387,0.0,0.5829533021016138,0.4604414902700067,13.658977507522865,0.0,36.1830357170094,25.69608977481764,1.4081144654339215,0.7762853914626991,0.7200933044843963,0.9453358208955224
90060.0,1.0,n/a,n/a,0.158978960922296,0.0902377088656725,0.8341504322022965,0.7967812185269793,0.96644245142003,0.8486861801887856,0.6314339706418662,0.3774495975336734,0.0,0.8488313171146473,0.631563727304963,0.3734013958491792,0.0,0.8726505744689279,0.6687369415479615,0.2961955136387944,0.0,0.8370236149914726,0.6156243978211524,0.4604429108895758,0.0,0.6860393416220164,0.4467724768775888,1.1726459925379344,0.0,2.926209073004818,2.060487916511797,1.420153474114326,0.8251951509317611,0.7779335641477318,0.9305418928086838
90077.0,1.0,VARIANTRepetitionTimeC0,n/a,0.5032397730957925,0.3104397711655727,0.786977103661482,0.7353743277157478,0.9178246826410276,0.6981137525946747,0.5850967618318896,7.217591033628738,0.369596657560662,0.6987437833646002,0.5843470089636653,6.950318148116763,0.4017354973485457,0.7564517637546795,0.6295550425776644,5.163204659658065,0.2089024586212437,0.728334759687811,0.5808072185367298,7.594457198962141,0.0,0.5419261045607412,0.4379078656832124,16.59619441867792,0.0,35.51847111628585,28.340160023203563,1.2532911277566898,0.7927855366080259,0.7349041252552417,0.8973159769335143
90262.0,1.0,n/a,n/a,0.2408241720101821,0.1250570877795953,0.8226651501873846,0.7985418193350372,0.9996375005664052,0.8858481351455507,0.6935160149086567,0.3236122708959023,0.0,0.8856660814011594,0.6931998178267031,0.3245604752962228,0.0,0.9017006172677582,0.7230815617500499,0.2600791820640487,0.0,0.8774791961122069,0.6799049746758314,0.3882623111865643,0.0,0.7119533007401319,0.4739184273264409,1.2260161550302386,0.0,3.711820024052392,2.775159989779424,1.3375156883648411,0.8325386202170756,0.7947898545606153,0.9942630597014924
90281.0,1.0,n/a,n/a,0.148111360207788,0.087894675184081,0.8335552117439643,0.8030626437434996,0.9723819517313746,0.856196440076959,0.6416365814025484,0.3100393719787971,0.0,0.8435005062929681,0.642396052322209,0.3066955639508308,0.0366099212886692,0.8750552429508884,0.6718839583882709,0.2581894603386948,0.0,0.8412278659822713,0.6200226408349366,0.3762475998833541,0.0,0.6877896088511889,0.4466253099192406,1.006031167406584,0.0,2.572615514401308,2.005253133454345,1.282938034845305,0.8376513095766878,0.7952729890963482,0.9515603799185888
91717.0,1.0,VARIANTRepetitionTimeC10,n/a,0.9975047263320498,0.505872531161995,0.6945874577721391,0.6332942359998528,0.9295218541477476,0.7098077905655097,0.5793906158982791,6.642385046251123,0.2067895915905566,0.7103278633032213,0.5769003429475169,6.550065374698043,0.1895571256246769,0.7938208319096349,0.6403178796358018,4.342477636229217,0.0172324659658797,0.7551833422576747,0.5948005073563624,5.961480025640042,0.0,0.5954858916376942,0.4659658408156209,12.67409467843856,0.0,31.757198410564417,21.74270832079429,1.4605907388359929,0.7020958853022832,0.622506649825658,0.898049525101764
91919.0,1.0,n/a,n/a,0.6661352471147319,0.4134566628137297,0.8561703415150713,0.8325917342420864,0.9901587718147224,0.873097970063346,0.6887750080653992,0.3749044382212804,0.0178986933953821,0.8728124629273184,0.6882532278900031,0.3754680877982092,0.0178986933953821,0.8992522646885045,0.7189470800246781,0.2884870565941259,0.0,0.8697377927573317,0.6682186236356122,0.4637514285079289,0.0,0.750143120703869,0.5148828087985715,1.1452884600785704,0.0,4.688516869314895,3.536945594530485,1.3255835420723443,0.8613741932716854,0.8271521159243896,0.9793292062415196
91962.0,1.0,VARIANTRepetitionTimeC8NumVolumes72,n/a,0.9276893568993796,0.6400689359377072,0.7799705035465974,0.7368619891493189,0.9318286697151488,0.7348389065105263,0.6213459862105781,6.347684063345209,0.2667852378835038,0.7440826157232542,0.6261130054548422,6.017174429172305,0.2223210315695864,0.7925915267478502,0.6691583185691248,4.701312480258792,0.1037498147324737,0.7441945276911938,0.6051225589511999,7.577302879239284,0.0,0.5637122096555331,0.4679064494116411,16.86321094373231,0.0,39.46568241774863,24.928841050015368,1.5831334613016157,0.7963435458840444,0.7427199254564529,0.9323354816824966
92089.0,1.0,VARIANTRepetitionTimeC0,n/a,0.2238924338276796,0.1119705191088616,0.8083282302510717,0.7797620725681198,0.995775497887749,0.7271003187994417,0.5926622833477765,8.453114635852188,0.0,0.7291641024188358,0.5938047209420638,8.32474717542589,0.0,0.8355905697967638,0.6894606054989149,3.815266016192924,0.0,0.830029121076618,0.6777800372235843,3.77838616868301,0.0,0.5957735900307173,0.4635301604077933,12.397805880683714,0.0,43.14462607608444,32.937239298670725,1.3099041387426076,0.8016544859275868,0.7516662033323993,0.9520564789687924
92182.0,1.0,n/a,n/a,1.2520353798406645,0.8335886715120122,0.6658937504963075,0.6351038482926797,0.998999285203717,0.8275793516504002,0.694791133217028,4.668841551873464,0.0,0.82593422525098,0.69206791048278,4.69352110981239,0.0,0.8690985984695224,0.7361228849876614,2.9239920793857954,0.0,0.8408739572985212,0.7014833497220003,3.868019750995489,0.0,0.6009822737632646,0.4963415489452242,14.873784352653097,0.0,55.537247058321306,46.873351607395634,1.1848362695181944,0.6786175080311402,0.6117576078366629,0.9879748982360924
